trial,eval,score,best_score,params
1177,3,1567.0356,1937.5562,-0.1602;0.2289;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1178,3,1099.2564,1937.5562,-0.1602;0.0299;0.9503;0.9400;-0.7794;-0.7607;-0.0920;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1179,3,718.4852,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.6116;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.3786;-1.0000
1180,3,1519.4499,1937.5562,-0.1602;0.0299;0.8613;0.9400;-0.7794;-0.7607;-0.4079;-0.2616;0.6709;0.2895;-0.2284;-1.0000
1181,3,1576.0867,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.8054;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1182,3,1463.8132,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.8364;-0.7607;-0.4079;-0.2086;0.6709;0.3024;-0.2284;-1.0000
1183,3,1700.2057,1937.5562,-0.1602;0.0299;0.9529;0.6523;-0.7794;-0.7607;-0.4079;-0.2086;0.7003;0.2895;-0.2284;-1.0000
1184,3,1450.5957,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.8547;-0.7607;-0.4079;-0.0591;0.6709;0.2895;-0.2284;-1.0000
1185,3,1608.4682,1937.5562,-0.1602;0.0299;0.9529;0.8385;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1186,3,1179.2072,1937.5562,-0.1602;-0.0756;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.1751;-0.2284;-1.0000
1187,3,1739.5988,1937.5562,-0.1915;0.0299;1.0000;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1188,3,1741.3886,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.0995;-1.0000
1189,3,1543.9582,1937.5562,-0.1602;-0.0611;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1190,3,939.2095,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.9596;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1191,3,607.2471,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.5511;-0.2284;-0.9597
1192,3,1833.3379,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4673;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1193,3,1665.7703,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.2832;-0.2086;0.6709;0.2895;-0.1968;-1.0000
1194,3,1520.5107,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.8114;0.2895;-0.2284;-1.0000
1195,3,1672.9101,1937.5562,-0.1602;0.0299;0.9529;0.8165;-0.7794;-0.7488;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1196,3,1781.8009,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;0.0220;-1.0000
1197,3,1568.3249,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7692;-0.4079;-0.2086;0.6709;0.2895;-0.2484;-1.0000
1198,3,1618.7721,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7076;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1199,3,1796.3970,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.6732;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1200,3,1540.7686,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2969;-1.0000
1201,3,1731.8457,1937.5562,-0.3848;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1202,3,1595.0347,1937.5562,-0.0128;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1203,3,1694.0956,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4197;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1204,3,1511.5525,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.8874;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1205,3,1710.2910,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.8843;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1206,3,1143.8351,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.5077;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1207,3,1503.5185,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7490;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1208,3,1687.1167,1937.5562,-0.1602;0.0299;1.0000;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1209,3,1634.1164,1937.5562,-0.1602;0.0299;0.9036;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.0432;-1.0000
1210,3,1041.2961,1937.5562,-0.1110;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.8333;0.2895;-0.2284;-1.0000
1211,3,1447.0636,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.0846;0.6709;0.2895;-0.2284;-1.0000
1212,3,1011.9278,1937.5562,-0.1602;0.1596;0.9529;1.0000;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1213,3,1589.5836,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.5004;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1214,3,1728.4171,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.1563;0.6709;0.2895;-0.2284;-1.0000
1215,3,1612.4751,1937.5562,-0.1901;0.0299;0.8233;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1216,3,1768.1823,1937.5562,-0.1602;-0.1794;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1217,3,1417.8610,1937.5562,-0.1602;0.2360;0.9529;0.9400;-0.7563;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1218,3,1706.9957,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.1945;-1.0000
1219,3,1599.9726,1937.5562,-0.1602;0.0299;0.9529;0.8048;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1220,3,790.1965,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4530;-0.2086;0.6709;0.4735;-0.2284;-1.0000
1221,3,1687.1167,1937.5562,-0.1602;0.0299;1.0000;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1222,3,1937.5562,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1223,3,1694.1723,1937.5562,-0.1602;0.1227;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.1986;0.6709;0.2895;-0.2284;-1.0000
1224,3,1750.9486,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2862;-1.0000
1225,3,1818.5891,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.6805;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1226,3,1870.0467,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.6315;-0.2086;0.6709;0.3030;-0.2284;-1.0000
1227,3,1773.3252,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.3354;-0.2284;-1.0000
1228,3,1448.5249,1937.5562,-0.1993;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1229,3,1706.2366,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.1343;-1.0000
1230,3,1572.9543,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2240;-0.2284;-1.0000
1231,3,1745.2084,1937.5562,-0.1602;0.0923;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1232,3,1835.8071,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.6440;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1233,3,1452.7803,1937.5562,-0.1602;0.0299;0.8618;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-0.9441
1234,3,1557.0321,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.1602;0.6943;0.2895;-0.2284;-1.0000
1235,3,1169.1338,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.8081;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1236,3,1644.8790,1937.5562,-0.1602;0.2862;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1237,3,1507.9516,1937.5562,-0.1602;0.0299;0.9529;0.7935;-0.7794;-0.7607;-0.4079;-0.1959;0.6709;0.2895;-0.2284;-1.0000
1238,3,1689.3495,1937.5562,-0.1602;0.0299;0.9185;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1239,3,1609.5013,1937.5562,-0.1602;0.0299;0.9529;0.9208;-0.7794;-0.7607;-0.4079;-0.2533;0.6709;0.2895;-0.2284;-1.0000
1240,3,1628.3109,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7833;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1241,3,1669.1405,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.9228;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1242,3,1745.7846,1937.5562,-0.1602;-0.1091;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.0292;-1.0000
1243,3,1593.3919,1937.5562,-0.1570;0.0299;0.9529;0.9400;-0.7794;-0.5461;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1244,3,1659.0602,1937.5562,-0.1602;0.0299;0.9529;0.7708;-0.7794;-0.7607;-0.4079;-0.2117;0.6709;0.2895;-0.2284;-1.0000
1245,3,661.1193,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.1600;0.6709;0.5904;-0.2284;-1.0000
1246,3,1564.8061,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6395;0.2895;-0.2284;-1.0000
1247,3,1562.2624,1937.5562,-0.1602;0.0299;0.7116;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1248,3,1336.1241,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;-0.0023;-0.2284;-1.0000
1249,3,1676.4866,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2430;-0.1816;-1.0000
1250,3,1497.3808,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.3228;-0.1381;0.6709;0.2895;-0.2284;-1.0000
1251,3,1756.8223,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.1895;-1.0000
1252,3,1698.7131,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7734;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1253,3,1417.4832,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.3367;0.7346;0.2895;-0.2284;-1.0000
1254,3,1154.5687,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.2450;-0.2086;0.6709;0.2572;-0.2284;-1.0000
1255,3,1625.5882,1937.5562,-0.2105;0.0299;0.9529;0.9400;-0.7794;-0.7249;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1256,3,1751.9986,1937.5562,-0.1602;0.0299;0.9529;1.0000;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1257,3,1487.7212,1937.5562,-0.1602;0.1509;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1258,3,1343.2794,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2647;-0.2284;-1.0000
1259,3,1564.5153,1937.5562,-0.1602;0.0299;0.9529;0.8445;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1260,3,1771.3234,1937.5562,-0.1602;0.0299;0.9529;0.9124;-0.7794;-0.7607;-0.4079;-0.1869;0.6709;0.2895;-0.2284;-1.0000
1261,3,1696.1093,1937.5562,-0.1602;0.0299;0.9529;0.9834;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1262,3,1681.0504,1937.5562,-0.1602;-0.0089;0.9529;0.9400;-0.7794;-0.7607;-0.2945;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1263,3,1540.9155,1937.5562,-0.1602;-0.0416;0.9529;0.9400;-0.8762;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1264,3,1611.0607,1937.5562,-0.1602;-0.0343;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.0269;-1.0000
1265,3,1668.5124,1937.5562,-0.0936;0.0299;0.9529;0.9400;-0.7873;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1266,3,1618.0064,1937.5562,-0.1602;0.0299;0.9529;0.8603;-0.7794;-0.7607;-0.4079;-0.2310;0.6709;0.2895;-0.2284;-1.0000
1267,3,1519.7912,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.3898;-0.2086;0.6096;0.2895;-0.2284;-1.0000
1268,3,1418.6940,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.4026;1.0000;0.2895;-0.2284;-1.0000
1269,3,1725.4149,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4566;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1270,3,1703.6364,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7358;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1271,3,1631.9816,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7663;-0.4079;-0.2086;0.6709;0.2895;-0.2500;-1.0000
1272,3,1653.1214,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.7448;0.2895;-0.2284;-1.0000
1273,3,1198.7822,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.8978;-0.7059;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1274,3,1848.7681,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-0.8396
1275,3,1605.0500,1937.5562,-0.1613;0.0299;0.8124;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1276,3,1630.7796,1937.5562,-0.1602;0.0299;0.9914;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1277,3,1151.1205,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2536;-0.2284;-1.0000
1278,3,1761.6146,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.3504;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1279,3,1725.0506,1937.5562,-0.1602;0.0299;0.9529;1.0000;-0.7794;-0.6449;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1280,3,1803.3390,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4056;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1281,3,1660.3942,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7651;-0.7607;-0.4079;-0.2086;0.6193;0.2895;-0.2284;-1.0000
1282,3,1937.5562,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1283,3,1158.8312,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.3527;0.6709;0.1020;-0.2284;-1.0000
1284,3,1753.8182,1937.5562,-0.1602;0.0299;0.7684;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1285,3,1661.7771,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4964;-0.2675;0.6709;0.2895;-0.2284;-1.0000
1286,3,1656.0319,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.8451;-0.8867;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1287,3,1403.2396,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.1783;0.6709;0.2895;-0.2284;-1.0000
1288,3,1636.4355,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.1558;0.6709;0.2895;-0.2284;-1.0000
1289,3,1504.0651,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.6746;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1290,3,1553.3493,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4418;-0.0765;0.6709;0.2895;-0.2284;-1.0000
1291,3,1687.8479,1937.5562,-0.3950;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-0.8685
1292,3,1547.6131,1937.5562,-0.1602;-0.0154;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1293,3,1759.1170,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.6854;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1294,3,1351.2238,1937.5562,-0.2507;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1295,3,1076.1746,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6165;0.2895;-0.2284;-1.0000
1296,3,1221.5652,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.4535;-0.2284;-1.0000
1297,3,1487.5523,1937.5562,-0.1758;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1298,3,1568.6928,1937.5562,-0.1602;-0.1188;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1299,3,1721.9650,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.8447;-0.6284;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1300,3,1650.9827,1937.5562,-0.1602;0.0299;0.9195;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2876;-0.2284;-1.0000
1301,3,1556.8316,1937.5562,-0.1901;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1302,3,1814.7546,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-0.8879
1303,3,1728.7002,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.5966;-0.4079;-0.2086;0.7112;0.2895;-0.2284;-1.0000
1304,3,1738.0296,1937.5562,-0.1602;0.0299;0.9529;0.7218;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.3432;-0.2284;-1.0000
1305,3,589.0823,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.5992;-0.7607;-0.4079;-0.2086;0.7556;0.2895;-0.2284;-1.0000
1306,3,1639.4721,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.6669;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1307,3,1722.7064,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.4813;-1.0000
1308,3,1675.9830,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.3685;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1309,3,967.1978,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.3545;0.2895;-0.2284;-1.0000
1310,3,1548.4911,1937.5562,-0.2932;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-0.8826
1311,3,1579.5161,1937.5562,-0.1602;-0.1086;0.9529;0.9400;-0.7794;-0.7607;-0.3087;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1312,3,1868.0696,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.7457;0.2673;-0.2284;-1.0000
1313,3,1702.7194,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6374;0.2895;-0.2284;-1.0000
1314,3,1596.0388,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.1460;-1.0000
1315,3,1430.0933,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.5782;-0.7607;-0.4079;-0.2772;0.6709;0.2895;-0.2284;-1.0000
1316,3,1751.9986,1937.5562,-0.1602;0.0299;0.9529;1.0000;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1317,3,1824.8115,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-0.9978
1318,3,1548.1885,1937.5562,-0.1602;0.1755;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6447;0.2895;-0.2284;-1.0000
1319,3,1742.6667,1937.5562,-0.1602;0.0299;0.9529;0.9610;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1320,3,1668.9398,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7025;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1321,3,1767.8131,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.6698;-0.4079;-0.2086;0.6709;0.2895;-0.3506;-1.0000
1322,3,1649.7563,1937.5562,-0.1602;0.0267;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1323,3,1783.0353,1937.5562,-0.1602;0.0561;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1324,3,1637.5219,1937.5562,-0.1602;-0.0642;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1325,3,1491.0081,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.5815;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1326,3,1714.8168,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.5512;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1327,3,1797.0166,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-0.8095
1328,3,1937.5562,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1329,3,1714.1562,1937.5562,-0.1602;0.0313;0.9529;1.0000;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1330,3,1663.8462,1937.5562,-0.1602;0.0299;0.9529;1.0000;-0.7794;-0.8501;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1331,3,1829.4762,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.1954;-0.9791
1332,3,1687.1167,1937.5562,-0.1602;0.0299;1.0000;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1333,3,1694.3139,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.9339;-0.4004;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1334,3,1343.0424,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.4194;-0.2284;-1.0000
1335,3,1813.1835,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-0.9644
1336,3,1700.4109,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7562;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1337,3,1230.6024,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.1311;-0.2284;-1.0000
1338,3,1654.4098,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.3088;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1339,3,1093.1575,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2875;0.6709;0.2895;-0.2284;-1.0000
1340,3,1032.4160,1937.5562,-0.1602;0.0299;0.9529;0.9643;-0.7794;-0.7607;-0.4079;0.0498;0.6709;0.2895;-0.2284;-1.0000
1341,3,1768.6547,1937.5562,-0.3238;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.2284;-1.0000
1342,3,1704.3299,1937.5562,-0.1602;0.0299;0.9529;0.9400;-0.7794;-0.7607;-0.4079;-0.2086;0.6709;0.2895;-0.4317;-1.0000
